dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t32,mB20,p16,ms250,ms800,ms10,t6,mB30,p128,ms2000,ms150,ms170,923d5d683e6f15ef3205d5313836810d4f6e48918e9ddc8096cba877997d3719
t16,mB20,p40960,ms150,ms100,ms200,t4,mB16,p49152,ms800,ms300,ms5,d986be5199e3b41000065e7a7dcd743c9c549b02b1cdb7f82fff76b7c3809f85
t6,mB40,p40960,ms500,ms300,ms10,t3,mB40,p128,ms100,ms500,ms180,35e785410f703cdd95af8f9dea2a7e701e666254d4901bc4a30de5261b0ab43c
t3,kB500,p16,ms300,ms2000,ms60,t8,kB8,p40960,ms50,ms1200,ms170,5ca2e247c5ccab733205bcab1120cadef1b15d2e1d2869c3dffdc7d33c6b1303
t8,kB100,p16384,ms2000,ms40,ms140,t8,mB20,p128,ms350,ms40,ms10,bf15b5ce48ada886097158db7bdae4af1189f6db9c184ec2d1e81ab124d7280a
t8,kB500,p57344,ms800,ms60,ms10,t2,mB30,p16384,ms100,ms300,ms170,38b37159f8ecf2df769870184baecc5d0ffa1ff87a88dbe6436652c37ddff4b8
t16,kB1000,p32,ms100,ms100,ms80,t16,mB8,p16384,ms350,ms2400,ms40,ace70f89a37bf1e528c465e255d497cce9cee969bd4111f2fedc911a5cffbf64
t16,mB8,p16384,ms350,ms40,ms80,t3,mB8,p4096,ms1000,ms2400,ms20,294dc09fe66f6e169e2563735271562450260e01e8e7f62b4d25b4bf4c62b8ce
t16,mB20,p32768,ms350,ms500,ms200,t8,mB30,p128,ms1000,ms2400,ms100,2a3494a6ab4bb95e607aa2fc74983fb41edb107de991afbc3c497a76180b399a
t4,kB1000,p16,ms350,ms150,ms5,t3,mB16,p128,ms400,ms2400,ms5,711c35c7cd8aab7dcf6f123d0060af42846e3ea427d32be66d0cf79eba28b878
t2,mB25,p4096,ms350,ms200,ms80,t8,mB8,p32,ms100,ms1200,ms5,bddf64e933562d2ac14c783c15aeecab5748ad0875f474b8f1944273f86c7c41
t8,mB25,p49152,ms4000,ms60,ms100,t4,mB20,p32768,ms200,ms1200,ms100,50b00829a965c2a5fd191e0e9d5adfbcb876fa936e827fdd2b05e36d8c36da28
t3,mB8,p8192,ms4000,ms500,ms40,t3,mB20,p16,ms1000,ms2400,ms40,529c35ac9c92bc08c2ad0c165b818af89e4b01bc52d73aabf06255270a272698
t32,mB40,p65536,ms4000,ms150,ms40,t3,mB20,p512,ms350,ms80,ms10,f747f3f93630fcb74c4fd084a7d5324d2192a4007d42050bce95ed1c5bdadf44
t6,mB40,p8192,ms250,ms500,ms20,t4,kB1000,p65536,ms100,ms200,ms200,e7dcfdd48976832fe3b0e9f91306761cceb04b65e9ac6a3cfdb405ed9ae3e863
t32,kB1000,p49152,ms300,ms300,ms170,t16,kB1000,p16384,ms250,ms200,ms200,59af19cdba310c0d4371db911dee63dd97fed2d25949459f7be7b939bd3bff5f
t2,mB30,p4096,ms1000,ms1200,ms100,t6,kB25,p128,ms200,ms40,ms170,c97a21fbec04ff63ca23baf1204e5ad562b8e4b9f58219663912ebcc05dba0ba
t6,mB30,p4096,ms1000,ms500,ms80,t6,mB30,p32,ms2000,ms800,ms170,f1885cdc3b7f46785199c9962b02382649c8d0f20f4176682e049ace9847a7f5
t32,mB40,p16,ms200,ms150,ms80,t16,kB1000,p128,ms800,ms80,ms140,53ad78051c64bc0d2c5a825808c8cde3316283159dd9b74011d688f3bcafc2d9
t16,kB25,p128,ms300,ms80,ms5,t16,mB20,p16,ms50,ms2000,ms40,23ad41a7793f7fc84ac20b5edd18a4b74963fa1e59928f0a6cb8d4434ed72a31
t3,kB6000,p16384,ms200,ms800,ms140,t4,kB6000,p57344,ms150,ms20,ms40,a761f088817dbcf79ccb66e172cb93f4fabf927947c3e6b50f54bcffa2151b15
t2,mB40,p65536,ms1000,ms300,ms20,t32,mB25,p8192,ms250,ms300,ms40,237426f73dc0dba0168da073055c08226e54db1bc1f2ea2b073d53bcb27fc449
t32,kB25,p40960,ms400,ms40,ms20,t16,mB25,p57344,ms200,ms500,ms20,f42880bcb60d895415ab2cba934936335e20b8025fbd727612bd05e8485a2802
t8,kB1000,p40960,ms150,ms500,ms80,t32,mB25,p32,ms4000,ms200,ms120,7073a3fd925d5d6e527b1d7681b42f400508bab1a33347dc4a5606fc4c62a1c9
t2,mB20,p49152,ms50,ms500,ms200,t2,mB25,p4096,ms250,ms100,ms20,df1d4d2b3f2ab1e01b180bcd98fce4b53451418c96ab21962ff3b145d5ea316b
t8,kB500,p49152,ms300,ms2000,ms40,t16,mB8,p32,ms2000,ms2400,ms160,ff7a2c0e874392502c139c3ed18a60e71aaf5de71d03a005379e38f8bb748c32
t6,kB1000,p8192,ms800,ms500,ms40,t4,mB8,p8192,ms2000,ms500,ms20,e65505b5e7c823d6863776f6c91a71274e6d6d6f9d82838e8c27a399258ea187
t32,mB40,p32,ms1000,ms2400,ms170,t16,mB20,p32768,ms4000,ms300,ms100,59d2b3c0a714d38d10c0266889363bc3fcb0c6ce8ff38a3ded37bd364aabbaca
t4,mB8,p32768,ms300,ms60,ms5,t16,kB6000,p32,ms400,ms150,ms100,b9ae33345cf2a6b91f57d75b2b7aaad993b733302bbd803bc8a391bee5342b80
t32,kB8,p32768,ms350,ms200,ms100,t2,kB500,p57344,ms400,ms100,ms5,2b6abafa4590348992f34ca33eef826677c18b8f4a7e60bb48c3a325ddbe61db
t32,kB6000,p40960,ms800,ms500,ms120,t2,kB6000,p128,ms250,ms2400,ms5,87c481ab5c371407e112928776387d657cb7b848fa912c88bc26aca8f2567f2e
t32,mB8,p57344,ms100,ms1200,ms120,t3,kB25,p512,ms1000,ms60,ms200,717e232fff4f996a40b12a69d92ac0f3a187cea07a762b7f5dfdd59feef606fe
t16,mB40,p128,ms500,ms60,ms120,t2,mB20,p40960,ms800,ms500,ms160,9066404f9c5d2015fb05c022a3806d1558f6f66c7a8fd60ee3b4bbf911df3e24
t16,kB1000,p49152,ms350,ms1200,ms80,t6,mB40,p32,ms200,ms800,ms80,d268311f96a9626d9e166edace377e12bc1683bdbe0abc145512e6a2ca8bf743
t2,mB20,p65536,ms200,ms2000,ms180,t4,kB1000,p40960,ms100,ms100,ms180,64330ff42bf24374540c1b584568eaf91977af2eb550f1a09e042c55e173f323
t4,kB100,p65536,ms4000,ms40,ms180,t6,kB1000,p65536,ms400,ms20,ms40,e2ea98f5e0fb0eba1b8eaae6f9a4ea2ca59b8a5267847ba3bd342c892489a94c
t2,mB40,p40960,ms150,ms80,ms10,t4,mB16,p128,ms2000,ms100,ms100,6e2392b7e08db6102216956e97bdc611070b9d79e057a92fcb5188ba48c4ff03
t2,mB16,p8192,ms50,ms500,ms5,t16,kB1000,p57344,ms1000,ms20,ms160,59636872865cf8571abfd71eb927a9aef9b98caf1681921eb76afb1c2c6be26d
t3,mB40,p8192,ms1000,ms2000,ms5,t8,kB1000,p49152,ms350,ms300,ms200,7fc310b87da8218e6e9e2a6f0ad371197ddcf159b55794393610af60ccb8df9b
t3,kB8,p8192,ms2000,ms500,ms5,t16,mB25,p40960,ms150,ms20,ms160,37749b5373c8f36e56f60bd370c4899c79e0f768d794210d0831a8bce9b367f3
t8,kB100,p128,ms1000,ms2400,ms100,t6,mB16,p49152,ms150,ms150,ms80,bceaafdfb47cf5c0cb2750f60711bfd74d5d63c73803c391c31b5ff006932ac8
t8,mB40,p32,ms200,ms80,ms20,t6,mB8,p128,ms50,ms20,ms40,31bf26fe7a2cb0e2ab0ca7b19918d844df44099b84130040e78afbaa87a85f10
t6,kB100,p512,ms4000,ms2400,ms160,t2,kB25,p16384,ms2000,ms2000,ms5,8a4a28271d85c4d90abff5bcf97480aaaec78a6815267e5263c415f8f6d87bae
t6,kB6000,p65536,ms50,ms100,ms140,t6,kB6000,p512,ms50,ms80,ms170,4a50823614176b03bd8f93ad9cbb9e1f5ab6710046f0f57b4df8f0535ac54f3f
t4,mB40,p4096,ms100,ms60,ms200,t6,kB8,p40960,ms50,ms100,ms140,644b221147585263ced67bfaeea37bdc8d11f5eee13aea1f2f20440df8c0cb61
t4,kB8,p128,ms150,ms40,ms100,t2,kB6000,p8192,ms50,ms500,ms10,8b53433cf1a4e1935d6fd0229aa75e15c303ac731270234d2ce7311b56a45973
t4,kB500,p32768,ms500,ms80,ms180,t32,mB40,p512,ms350,ms150,ms170,d68503ee18047084568dd8541f4c59d60198245296789585efac814d7b38f6b5
t32,mB20,p32,ms400,ms40,ms40,t6,mB30,p57344,ms800,ms2400,ms60,941c01e996df900bde8ced9dfd9e9d6daf58c11959cc85a8c23003fb5b7db1e6
t4,kB6000,p32,ms100,ms2400,ms5,t6,kB8,p16,ms800,ms40,ms100,7b20c8dabaf4ae5ee63ad79761fe282922fdc330c971bad233f82c986a9fc57f
t6,kB1000,p57344,ms1000,ms200,ms180,t6,mB25,p57344,ms150,ms2400,ms20,103c46af05504fc2b97b0fbad77636b6e4185649aa348f10b190913cbef80578
t3,kB8,p40960,ms1000,ms300,ms200,t6,kB1000,p57344,ms500,ms80,ms160,66572dffbf77235885ed8b0e891510a90afdffac97af69c7c8d5d5b94ce0b77e
